epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
241,5417.18,1.55569,2.28551,1.10606,0.00351,0.58964,0.7788,0.49043,0.55521,0.37204,0.7338,0.44703,0.49257,0.27842,1.34045,2.032,1.0057,0.00324,0,0.000231088,0.000231088,0.000231088
242,5440.14,1.59955,2.29893,1.11828,0.00341,0.60749,0.75841,0.4985,0.55921,0.37376,0.73365,0.45743,0.49448,0.28137,1.33809,2.0164,1.01517,0.00324,0,0.000227422,0.000227422,0.000227422
243,5463.6,1.56506,2.2409,1.09029,0.00341,0.57379,0.74211,0.5006,0.54855,0.36853,0.70742,0.47179,0.49469,0.28555,1.33547,2.02199,1.01949,0.00324,0,0.000223755,0.000223755,0.000223755
244,5485.65,1.5571,2.26492,1.08768,0.00331,0.59132,0.78346,0.48992,0.55371,0.36921,0.72937,0.45185,0.49359,0.27966,1.34158,2.04648,1.01764,0.00324,0,0.000220089,0.000220089,0.000220089
245,5508.66,1.56054,2.25974,1.0989,0.00344,0.61038,0.76426,0.49272,0.54695,0.36681,0.72345,0.45815,0.48882,0.2744,1.34526,2.01928,1.00359,0.00324,0,0.000216423,0.000216423,0.000216423
246,5531.77,1.54189,2.23044,1.09869,0.00343,0.58602,0.77713,0.4959,0.55219,0.36909,0.72269,0.45732,0.49594,0.28171,1.34208,2.01846,1.0145,0.00325,0,0.000212757,0.000212757,0.000212757
247,5554.27,1.58511,2.31008,1.12197,0.00341,0.59405,0.77746,0.5034,0.55889,0.37503,0.72491,0.4615,0.50225,0.28639,1.34233,1.99946,1.00326,0.00324,0,0.00020909,0.00020909,0.00020909
248,5577.46,1.53441,2.23648,1.09316,0.0034,0.58567,0.77507,0.50547,0.55811,0.37443,0.72265,0.46622,0.50254,0.28522,1.34719,2.0122,1.0022,0.00325,0,0.000205424,0.000205424,0.000205424
249,5600.59,1.53942,2.21689,1.09181,0.00334,0.5655,0.75169,0.50351,0.56243,0.37085,0.72954,0.46135,0.49797,0.2794,1.34556,2.0226,1.00896,0.00326,0,0.000201758,0.000201758,0.000201758
250,5624.08,1.56691,2.30158,1.136,0.00356,0.59759,0.70486,0.51683,0.5633,0.37221,0.6896,0.45764,0.49891,0.28084,1.35029,2.02986,1.00479,0.00327,0,0.000198091,0.000198091,0.000198091
251,5646.29,1.53625,2.24052,1.10417,0.00342,0.58307,0.68325,0.53104,0.56322,0.37372,0.72417,0.46037,0.50384,0.2834,1.33748,2.01466,1.02179,0.00318,0,0.000194425,0.000194425,0.000194425
252,5669.21,1.54035,2.26757,1.10369,0.00342,0.56992,0.70755,0.52561,0.56768,0.37126,0.70326,0.46809,0.50045,0.27843,1.34902,2.01342,1.00033,0.00321,0,0.000190759,0.000190759,0.000190759
253,5692.86,1.56263,2.27619,1.10238,0.0034,0.56769,0.78604,0.50838,0.56938,0.37499,0.76801,0.46861,0.50539,0.28731,1.34343,2.00309,0.9917,0.00319,0,0.000187092,0.000187092,0.000187092
254,5715.66,1.53982,2.24923,1.09136,0.00333,0.56882,0.78718,0.4964,0.57109,0.37926,0.71721,0.453,0.50009,0.28577,1.34257,1.99957,1.00031,0.00319,0,0.000183426,0.000183426,0.000183426
255,5737.61,1.53945,2.22467,1.07476,0.00334,0.58594,0.74893,0.51119,0.56205,0.37434,0.74936,0.44876,0.49691,0.28519,1.33744,1.97429,1.0097,0.00319,0,0.00017976,0.00017976,0.00017976
256,5761.38,1.60798,2.33423,1.12513,0.00347,0.62102,0.74592,0.51884,0.56161,0.37164,0.72892,0.46237,0.49398,0.28099,1.34139,1.9723,1.00274,0.00323,0,0.000176094,0.000176094,0.000176094
257,5784.06,1.55744,2.25232,1.10121,0.00329,0.57122,0.72522,0.5333,0.56579,0.37421,0.65323,0.45874,0.49683,0.28151,1.34271,1.98796,1.00433,0.00323,0,0.000172427,0.000172427,0.000172427
258,5806.28,1.53476,2.20973,1.05869,0.00327,0.55359,0.74732,0.51558,0.5652,0.37889,0.73125,0.4525,0.50365,0.28778,1.33811,2.0261,0.9937,0.00322,0,0.000168761,0.000168761,0.000168761
259,5829.29,1.57989,2.25768,1.09233,0.00344,0.57237,0.72456,0.51385,0.56119,0.37602,0.72094,0.46117,0.4976,0.28063,1.33451,2.01459,1.00038,0.00319,0,0.000165095,0.000165095,0.000165095
260,5852.84,1.53588,2.26507,1.08031,0.00328,0.57956,0.72249,0.5119,0.55867,0.37522,0.69578,0.46124,0.49461,0.28277,1.33193,2.05192,1.0004,0.0032,0,0.000161428,0.000161428,0.000161428
261,5875.41,1.55588,2.27034,1.11075,0.00334,0.5826,0.74501,0.49961,0.55242,0.36989,0.69507,0.46799,0.49193,0.27583,1.34211,2.02396,1.00487,0.00321,0,0.000157762,0.000157762,0.000157762
262,5898.32,1.55635,2.27094,1.1245,0.00348,0.59051,0.73311,0.50019,0.5566,0.37286,0.69538,0.46183,0.49702,0.28624,1.33621,2.0045,1.01156,0.00317,0,0.000154096,0.000154096,0.000154096
263,5921.47,1.53071,2.23969,1.08565,0.0033,0.58018,0.77315,0.50045,0.55973,0.37376,0.72301,0.45647,0.48709,0.27845,1.33059,1.9979,1.00988,0.00316,0,0.000150429,0.000150429,0.000150429
264,5943.98,1.50857,2.20149,1.0699,0.0034,0.54058,0.77673,0.49238,0.55514,0.37455,0.7332,0.45655,0.4913,0.27948,1.33894,2.02804,1.00142,0.00318,0,0.000146763,0.000146763,0.000146763
265,5966.99,1.54207,2.21271,1.09406,0.00338,0.58377,0.72905,0.50512,0.55725,0.37372,0.6842,0.45252,0.48632,0.27494,1.34572,2.00775,0.99741,0.00317,0,0.000143097,0.000143097,0.000143097
266,5990.05,1.55314,2.23096,1.09683,0.00327,0.59931,0.77079,0.49947,0.55929,0.37823,0.74687,0.4551,0.49251,0.28266,1.33913,2.01394,0.98663,0.00316,0,0.000139431,0.000139431,0.000139431
267,6012.84,1.56257,2.29928,1.09752,0.00341,0.56156,0.77565,0.50004,0.56079,0.37872,0.75919,0.45143,0.50143,0.28638,1.33619,2.00057,0.99061,0.00316,0,0.000135764,0.000135764,0.000135764
268,6035.87,1.53802,2.22294,1.07383,0.00324,0.5653,0.75688,0.51809,0.56098,0.38079,0.73494,0.46111,0.49953,0.28278,1.32825,2.0071,0.98667,0.00315,0,0.000132098,0.000132098,0.000132098
269,6059.19,1.59582,2.26051,1.11965,0.00345,0.59491,0.72778,0.51752,0.56022,0.37719,0.68875,0.46067,0.49332,0.27862,1.3304,2.01321,0.99146,0.00316,0,0.000128432,0.000128432,0.000128432
270,6082.43,1.54879,2.29764,1.1296,0.00344,0.59285,0.75224,0.51683,0.55903,0.37597,0.68749,0.4726,0.49461,0.28078,1.32339,2.01954,1.0033,0.00316,0,0.000124765,0.000124765,0.000124765
271,6104.66,1.5383,2.22699,1.08442,0.00336,0.57338,0.747,0.51151,0.55844,0.37534,0.70356,0.46371,0.4975,0.28244,1.32465,2.00163,0.9978,0.00316,0,0.000121099,0.000121099,0.000121099
272,6128.03,1.5435,2.25531,1.07927,0.00334,0.57037,0.76234,0.50669,0.56073,0.37654,0.74646,0.45772,0.49949,0.28343,1.33212,2.01848,0.99536,0.00317,0,0.000117433,0.000117433,0.000117433
273,6151.5,1.57851,2.28788,1.09976,0.00338,0.56136,0.7589,0.50523,0.56105,0.37712,0.71739,0.46298,0.49874,0.28139,1.3285,2.01488,0.9964,0.00316,0,0.000113766,0.000113766,0.000113766
274,6173.92,1.55172,2.24207,1.1131,0.00347,0.58262,0.78304,0.50134,0.56429,0.3779,0.72439,0.45778,0.49797,0.27917,1.32584,1.99521,1.00038,0.00314,0,0.0001101,0.0001101,0.0001101
275,6197.19,1.58941,2.356,1.13865,0.00346,0.60648,0.75199,0.50977,0.56378,0.37833,0.70416,0.46626,0.49797,0.27919,1.31959,2.00046,0.99669,0.00311,0,0.000106434,0.000106434,0.000106434
276,6220.56,1.56825,2.27456,1.1033,0.00338,0.59363,0.76938,0.5016,0.56155,0.37575,0.7298,0.45996,0.49769,0.27967,1.32663,1.98551,0.9871,0.00313,0,0.000102768,0.000102768,0.000102768
277,6242.82,1.58658,2.32374,1.13632,0.00336,0.60827,0.75565,0.50248,0.56313,0.37815,0.72111,0.46705,0.5029,0.28081,1.32402,2.00184,0.98537,0.00314,0,9.91012e-05,9.91012e-05,9.91012e-05
278,6265.34,1.54198,2.2504,1.06763,0.0032,0.54126,0.76288,0.49562,0.56559,0.37931,0.72485,0.45998,0.50462,0.28263,1.32448,2.00234,0.99201,0.00313,0,9.54349e-05,9.54349e-05,9.54349e-05
279,6288.38,1.54767,2.23036,1.07446,0.00323,0.55471,0.76357,0.49341,0.56567,0.38135,0.72443,0.46063,0.50356,0.2827,1.32138,1.98008,0.9914,0.00314,0,9.17686e-05,9.17686e-05,9.17686e-05
280,6311.27,1.51765,2.17137,1.05732,0.00317,0.56249,0.75312,0.49985,0.56163,0.379,0.71698,0.46324,0.50271,0.28229,1.31478,1.99657,1.00593,0.00313,0,8.81023e-05,8.81023e-05,8.81023e-05
281,6334.76,1.39127,1.95294,0.92058,0.00285,0.38279,0.74962,0.49242,0.5595,0.37805,0.74876,0.45355,0.50286,0.28498,1.32596,2.02122,1.00527,0.00314,0,8.4436e-05,8.4436e-05,8.4436e-05
282,6356.54,1.41307,1.96501,0.91889,0.0028,0.39638,0.76426,0.49149,0.56024,0.37918,0.72738,0.45767,0.50513,0.28934,1.33218,2.03955,0.99831,0.00316,0,8.07697e-05,8.07697e-05,8.07697e-05
283,6378.89,1.43258,1.99769,0.93215,0.00292,0.39917,0.73374,0.50077,0.55919,0.37658,0.72108,0.4579,0.49733,0.28368,1.33231,2.07035,0.99628,0.00316,0,7.71034e-05,7.71034e-05,7.71034e-05
284,6399.73,1.39558,1.95995,0.9161,0.00292,0.38942,0.72328,0.5041,0.55837,0.3759,0.74054,0.45044,0.5007,0.28517,1.33931,2.06156,0.99711,0.00318,0,7.34371e-05,7.34371e-05,7.34371e-05
285,6421.23,1.40179,1.96123,0.91103,0.00286,0.38314,0.73403,0.50374,0.5557,0.37402,0.7413,0.45601,0.50466,0.28901,1.34032,2.04819,0.99612,0.00318,0,6.97708e-05,6.97708e-05,6.97708e-05
286,6442.98,1.38052,1.94765,0.89881,0.00285,0.37877,0.76085,0.50277,0.55787,0.37685,0.74031,0.45182,0.50661,0.28637,1.3334,2.04146,0.99537,0.00316,0,6.61045e-05,6.61045e-05,6.61045e-05
287,6463.89,1.40529,1.98745,0.91222,0.00291,0.38861,0.75122,0.49822,0.56184,0.37973,0.74891,0.44809,0.50805,0.29069,1.33185,2.0352,0.99523,0.00315,0,6.24382e-05,6.24382e-05,6.24382e-05
288,6485.62,1.40288,2.01002,0.91853,0.00282,0.39318,0.77972,0.4824,0.56023,0.37817,0.73726,0.44884,0.5062,0.28935,1.32702,2.01442,0.99105,0.00313,0,5.87719e-05,5.87719e-05,5.87719e-05
289,6506.77,1.39869,1.97072,0.90289,0.00283,0.38304,0.74716,0.49562,0.55863,0.37611,0.74112,0.44985,0.50466,0.28671,1.33101,2.0179,0.99092,0.00314,0,5.51056e-05,5.51056e-05,5.51056e-05
290,6528.63,1.37595,1.91769,0.891,0.00275,0.37129,0.77273,0.48738,0.5624,0.37927,0.76408,0.44674,0.50736,0.28804,1.32866,2.04056,0.98873,0.00315,0,5.14393e-05,5.14393e-05,5.14393e-05
291,6550.46,1.40125,1.94946,0.89861,0.00284,0.37651,0.77911,0.48488,0.56109,0.38035,0.78212,0.44561,0.50804,0.28815,1.32571,2.0534,0.99217,0.00313,0,4.7773e-05,4.7773e-05,4.7773e-05
292,6571.22,1.38338,1.9442,0.8973,0.00279,0.39751,0.74738,0.50209,0.55793,0.37918,0.71828,0.45949,0.5084,0.28906,1.32929,2.02725,0.99452,0.00313,0,4.41067e-05,4.41067e-05,4.41067e-05
293,6592.73,1.39899,1.95422,0.89648,0.00276,0.38141,0.75058,0.50669,0.55891,0.37992,0.72972,0.46075,0.50785,0.28867,1.32897,2.0438,0.98461,0.00313,0,4.04404e-05,4.04404e-05,4.04404e-05
294,6614.08,1.37765,1.94579,0.89788,0.0028,0.381,0.75277,0.50298,0.55938,0.37961,0.74083,0.45097,0.50663,0.29011,1.33238,2.04386,0.98653,0.00315,0,3.67741e-05,3.67741e-05,3.67741e-05
295,6634.72,1.40771,1.95456,0.90266,0.00281,0.38034,0.76929,0.48609,0.55881,0.37923,0.73571,0.45038,0.5049,0.2888,1.33475,2.04305,0.98266,0.00314,0,3.31078e-05,3.31078e-05,3.31078e-05
296,6656.35,1.40668,1.98607,0.908,0.00284,0.40338,0.74,0.50015,0.55929,0.38164,0.7258,0.45595,0.50722,0.2889,1.33141,2.04476,0.98269,0.00312,0,2.94415e-05,2.94415e-05,2.94415e-05
297,6678.16,1.37638,1.94192,0.89616,0.00281,0.38151,0.8004,0.4779,0.56058,0.38199,0.75691,0.44613,0.50962,0.29152,1.33032,2.03115,0.98651,0.00312,0,2.57752e-05,2.57752e-05,2.57752e-05
298,6699.12,1.40464,1.94581,0.90369,0.00278,0.39031,0.75511,0.49532,0.56069,0.38085,0.73159,0.4573,0.50811,0.29058,1.33276,2.03265,0.98467,0.00313,0,2.21089e-05,2.21089e-05,2.21089e-05
299,6721.2,1.39573,1.95159,0.89643,0.00283,0.39128,0.7505,0.4958,0.55995,0.38159,0.72902,0.45603,0.50918,0.2894,1.32881,2.03997,0.98227,0.00312,0,1.84426e-05,1.84426e-05,1.84426e-05
300,6743.05,1.38761,1.96207,0.89854,0.00278,0.37093,0.75032,0.4991,0.56192,0.38267,0.72951,0.45948,0.51078,0.29037,1.3287,2.0396,0.98449,0.00312,0,1.47763e-05,1.47763e-05,1.47763e-05
